time,page_view,mp_os,mp_browser,utm_source,insurance_subscription,mp_event_name
2021-09-01 13:34:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 3039841969542527640, ""lead_quote_status"": ""Go"", ""long_quote_id"": -3509463049770956331}",Insurance - Complete Insurance Long Quote
2021-09-01 13:34:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 3039841969542527640, ""lead_quote_status"": ""Go"", ""long_quote_id"": -3509463049770956331}",Insurance - Complete Insurance Long Quote
2021-09-01 14:08:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_id"": -6550651012702622714, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:08:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_id"": -6550651012702622714, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 13:50:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 6224304475456428715, ""lead_quote_status"": ""Go"", ""long_quote_id"": -2789463394602797491}",Insurance - Complete Insurance Long Quote
2021-09-01 13:51:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""lead_id"": 6224304475456428715, ""long_quote_id"": -2789463394602797491, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 13:50:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 6224304475456428715, ""lead_quote_status"": ""Go"", ""long_quote_id"": -2789463394602797491}",Insurance - Complete Insurance Long Quote
2021-09-01 13:51:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""lead_id"": 6224304475456428715, ""long_quote_id"": -2789463394602797491, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 11:06:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -3243868102219603840, ""lead_quote_status"": ""Go"", ""long_quote_id"": -2082738410666467739}",Insurance - Complete Insurance Long Quote
2021-09-01 11:06:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -3243868102219603840, ""lead_quote_status"": ""Go"", ""long_quote_id"": -2082738410666467739}",Insurance - Complete Insurance Long Quote
2021-09-01 20:35:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 20:35:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 10:56:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -399515287056973131, ""lead_quote_status"": ""Go"", ""long_quote_id"": -9063404965962233397}",Insurance - Complete Insurance Long Quote
2021-09-01 10:58:00,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": -399515287056973131, ""long_quote_id"": -9063404965962233397, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 10:56:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -399515287056973131, ""lead_quote_status"": ""Go"", ""long_quote_id"": -9063404965962233397}",Insurance - Complete Insurance Long Quote
2021-09-01 10:58:00,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": -399515287056973131, ""long_quote_id"": -9063404965962233397, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 17:25:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () La Date du sinistre responsable est incompatible avec le coefficient bonus malus indiqu\u00e9.""}",Insurance - Complete Insurance Long Quote
2021-09-01 17:25:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () La Date du sinistre responsable est incompatible avec le coefficient bonus malus indiqu\u00e9.""}",Insurance - Complete Insurance Long Quote
2021-09-01 17:16:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 330958310889221332}",Insurance - Complete Insurance Long Quote
2021-09-01 17:16:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 330958310889221332}",Insurance - Complete Insurance Long Quote
2021-09-01 13:06:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -1484839754332730458, ""long_quote_id"": -5319893020046608103, ""product_name"": ""jeune_conducteur"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 13:06:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -1484839754332730458, ""long_quote_id"": -5319893020046608103, ""product_name"": ""jeune_conducteur"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 12:57:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -1484839754332730458, ""lead_quote_status"": ""Go"", ""long_quote_id"": -6511598975529912392}",Insurance - Complete Insurance Long Quote
2021-09-01 13:05:13,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -1484839754332730458, ""lead_quote_status"": ""Go"", ""long_quote_id"": -5319893020046608103}",Insurance - Complete Insurance Long Quote
2021-09-01 13:05:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -1484839754332730458, ""long_quote_id"": -5319893020046608103, ""product_name"": ""jeune_conducteur"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 13:05:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -1484839754332730458, ""long_quote_id"": -5319893020046608103, ""product_name"": ""jeune_conducteur"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 12:57:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -1484839754332730458, ""lead_quote_status"": ""Go"", ""long_quote_id"": -6511598975529912392}",Insurance - Complete Insurance Long Quote
2021-09-01 13:05:13,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -1484839754332730458, ""lead_quote_status"": ""Go"", ""long_quote_id"": -5319893020046608103}",Insurance - Complete Insurance Long Quote
2021-09-01 12:58:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -1484839754332730458, ""long_quote_id"": -6511598975529912392, ""product_name"": ""jeune_conducteur"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 12:58:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -1484839754332730458, ""long_quote_id"": -6511598975529912392, ""product_name"": ""jeune_conducteur"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 11:30:26,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Mac OS X,Chrome,google,"{""lead_id"": -380751708666663567, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:30:26,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Mac OS X,Chrome,google,"{""lead_id"": -380751708666663567, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 16:18:02,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -5473565002864486199}",Insurance - Complete Insurance Long Quote
2021-09-01 16:18:02,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -5473565002864486199}",Insurance - Complete Insurance Long Quote
2021-09-01 16:25:57,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -6037307242958626230}",Insurance - Complete Insurance Long Quote
2021-09-01 16:25:57,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -6037307242958626230}",Insurance - Complete Insurance Long Quote
2021-09-01 16:41:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -7282366092836757386}",Insurance - Complete Insurance Long Quote
2021-09-01 16:41:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -7282366092836757386}",Insurance - Complete Insurance Long Quote
2021-09-01 16:57:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -7517717910758942759}",Insurance - Complete Insurance Long Quote
2021-09-01 17:02:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""long_quote_id"": -7517717910758942759, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 17:02:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""long_quote_id"": -7517717910758942759, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 16:57:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -7517717910758942759}",Insurance - Complete Insurance Long Quote
2021-09-01 17:34:11,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 6060242194810506316}",Insurance - Complete Insurance Long Quote
2021-09-01 17:34:11,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 6060242194810506316}",Insurance - Complete Insurance Long Quote
2021-08-31 22:43:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": 5234910119084145809, ""long_quote_id"": 3038595579602405679, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-08-31 22:42:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 5234910119084145809, ""lead_quote_status"": ""Go"", ""long_quote_id"": 3038595579602405679}",Insurance - Complete Insurance Long Quote
2021-08-31 22:43:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": 5234910119084145809, ""long_quote_id"": 3038595579602405679, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-08-31 22:42:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 5234910119084145809, ""lead_quote_status"": ""Go"", ""long_quote_id"": 3038595579602405679}",Insurance - Complete Insurance Long Quote
2021-09-01 08:07:22,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""lead_id"": 1623243690219771787, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 08:08:05,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Mac OS X,Chrome,,"{""lead_id"": 1623243690219771787, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
